user_id,Attrition
442,0.10726918354738461
1091,0.32828364821378936
981,0.24041886753369598
785,0.0726418011663969
1332,0.3508560435736994
501,0.22865267863856203
1058,0.07584318278617272
1253,0.062097019422192305
751,0.037036879433314275
122,0.24150744328495555
268,0.02564702978028535
940,0.3724688288512775
1125,0.059591997212711495
540,0.13660373358060496
1034,0.0699400660833031
432,0.08402857360240015
794,0.08536269601578769
666,0.10732515822250933
942,0.10870151295492013
1114,0.2721293486086305
853,0.16728636536820476
1330,0.020575191891156565
692,0.11816211529455085
548,0.17688772287469756
54,0.2930116870122511
319,0.09375029598251329
1147,0.20513374933886797
1235,0.045073984202322545
1436,0.28648887926021993
520,0.14152094334555126
983,0.03789743485890662
1347,0.04199554374532577
465,0.19661790796323367
966,0.06479482908412347
31,0.08985544727034135
420,0.047848984168017444
1462,0.08764772722140893
1408,0.19857848474266385
89,0.05890344206576753
298,0.292724505884658
875,0.048890773071889534
1385,0.06913072149596046
1430,0.027049943457285123
223,0.029855417345143992
1412,0.041868881491255235
1375,0.2519196381767732
4,0.2806176858046125
1174,0.03962779352364151
892,0.23007795655009244
34,0.1884849131929387
1310,0.10699821627360198
182,0.1563867519017092
467,0.13765773292673714
52,0.06468613805899649
1032,0.1496621695762231
142,0.12497473673069441
1440,0.17022380127365752
528,0.15738967416234775
629,0.11437938051503249
1051,0.289581541959602
1269,0.06759013339062456
993,0.2452731597582533
526,0.06376043008911732
278,0.0429886633581859
887,0.30300293448486965
1275,0.10077705127299562
667,0.10983705802097037
792,0.10107557223695077
148,0.12605467346397445
1039,0.1590283029430135
1414,0.03182647389472949
474,0.2946490009301995
1341,0.22178338941848313
1158,0.22777773096670842
393,0.14847336488977003
965,0.25591155893954404
1397,0.26783956214353305
743,0.07486357525992117
980,0.2969387462765981
1410,0.0615180133989361
916,0.032332893561701236
1300,0.0467220975667145
642,0.20776135661876768
1064,0.08756018208453431
1318,0.09640069202585737
1247,0.08819258773647876
187,0.01391167814273955
1023,0.09069009230605761
1183,0.07232732234848283
1073,0.1601494557140101
1311,0.23074180548769155
9,0.1971243419944709
1019,0.34019127002333305
1180,0.23835441600577714
1405,0.051161297840905486
1120,0.33108669432526616
483,0.38461880926264597
310,0.2618818212814273
722,0.1372008148619665
5,0.066450316071238
482,0.16690216683669806
204,0.3534860953500232
1086,0.06916042833564581
376,0.10317956941772216
740,0.1201273304210526
299,0.09373840545372755
1218,0.05976835479204628
546,0.22902572987436248
1434,0.2370082188717146
1400,0.08855932153488118
302,0.0642004814807237
1096,0.01550908007915521
360,0.11479198352872232
1131,0.14553358986197362
191,0.11953436514178817
315,0.07460495953935986
211,0.031768351875973724
215,0.09806901463044698
279,0.03505401286071635
1179,0.05053495814598534
141,0.27250394304493764
1227,0.1233083019825413
641,0.0962144786800602
14,0.4559689249305016
82,0.17233904664799696
1301,0.01679806175900112
787,0.055430540282074274
583,0.1672800374175128
333,0.16794924611068376
610,0.039604525155083836
390,0.019562382003935733
1083,0.230123757782587
2,0.18459161474978036
554,0.09005162423116655
85,0.08446958835658201
995,0.050976811040402886
107,0.20362983549410393
930,0.10562711504429995
1306,0.11902265373676701
1308,0.08500384971025797
489,0.10076758499828532
361,0.08318965821908164
1090,0.07757341289799596
80,0.08030084569247667
152,0.05351695985887077
1452,0.13799469922474839
1093,0.03836829041037854
231,0.0076009183157900746
693,0.041815754646037796
96,0.075078403015896
224,0.09037354216382992
948,0.0839534247333011
1015,0.1811186154336272
913,0.00627323346593314
445,0.02858179718127627
1,0.05992654303235197
425,0.04039862307375169
159,0.19531523917923185
1210,0.06462725160387875
227,0.03381137629669197
838,0.035567131112609035
1416,0.01975672152552237
161,0.23730477142755263
656,0.3651942798856751
308,0.10649588864705509
253,0.25777718973146463
1084,0.052544869001848266
113,0.2049901135643357
1292,0.24557959443470787
898,0.02582231386632431
295,0.11545748493538804
608,0.10833845822021226
175,0.15977938666683902
970,0.30172915270780215
45,0.016268118670452875
487,0.21323340749488334
1358,0.159436312059063
55,0.025024978786099526
657,0.14134905538525927
1126,0.12323826930708325
254,0.16891738720815325
491,0.08011662013554124
867,0.02133488161239346
1396,0.28259833082288377
587,0.12873154201955286
863,0.14855876343390054
536,0.297491152405034
619,0.039497295046302595
192,0.4163171040311752
1411,0.2711854394043466
1460,0.341387716779563
1273,0.1812637784289331
1425,0.193059622335582
574,0.16793469258510973
108,0.19751761994817718
651,0.06439721482140565
567,0.07025665353544683
728,0.06873705254246133
842,0.22970751081532764
426,0.05044095198182845
260,0.11340683322862513
580,0.23886719777321752
1021,0.3393147598873981
1173,0.14263384399019144
572,0.31850335768762356
679,0.13081912484265792
1349,0.2700583262307956
233,0.039673191030292126
303,0.16769724921951143
506,0.05019872755580065
364,0.13884674410277079
1100,0.20787465183890064
27,0.1155097154296539
1056,0.12505098998704095
317,0.14421695888611316
471,0.09438206039396986
907,0.017724258196585782
202,0.13002318155603484
1129,0.08490187428855894
1069,0.16369459481062124
1263,0.12917900933701842
381,0.25042183857983363
1137,0.4245021071345457
914,0.03973174414688307
634,0.1714863919905571
184,0.16651945259164908
431,0.31833589702296217
1413,0.12056463186258463
1438,0.2683259400508288
1361,0.05684397877090534
326,0.03132681273975214
19,0.21411342339039213
726,0.131755913767953
330,0.12340305877214144
353,0.07556205773795448
1074,0.19415808642216897
1360,0.30413077387626175
412,0.0662823426054246
1149,0.11190844692644449
649,0.0899364141756369
1279,0.16505112724523058
638,0.2060119309292805
18,0.01146284176675595
500,0.14824664499664605
1099,0.05968273068887512
1075,0.08857287711782168
53,0.13881411585184406
632,0.15494969792505522
874,0.06798207731118151
342,0.03993234208907551
47,0.364884276198384
459,0.050582804251161816
748,0.5677348603529184
609,0.10587875549102933
989,0.10855984747234375
1038,0.18421950197466488
473,0.0068968056854786415
711,0.2830817102627934
717,0.3160208319444591
140,0.11180244304125242
1123,0.13064402793997407
39,0.059987074477224886
1368,0.09156438265183996
1026,0.17143822419086338
322,0.07879288932693644
742,0.2185709282062112
935,0.054585286358667065
479,0.10493243516294448
1236,0.1917719111843068
1079,0.11623330965131998
461,0.13174261635903928
58,0.04469077821450554
241,0.26856888175487403
1103,0.1941731717325133
783,0.08770590439264983
1399,0.04466847022922048
56,0.05477499921419307
665,0.08571349948723839
575,0.3706916153943289
505,0.16121674001347475
443,0.1493803099379964
1283,0.09793826573303914
516,0.15318386092589356
29,0.0964877769830619
270,0.005639373366077329
924,0.16171799242248525
1288,0.047426501593554424
985,0.23625870873098645
1327,0.00871902580903368
1439,0.059845332085458995
481,0.1529439589091022
124,0.13940576791317033
198,0.17293601488931618
1229,0.22141041764124325
